amount,amount_to_average_ratio,new_recipient,recipient_transaction_count,transaction_velocity,hour_of_day,day_of_week,historical_average,historical_std,recent_suspicious_call,recent_suspicious_message,device_changed,location_anomaly,voice_risk,message_risk,scenario_type,is_fraud
850.54,0.57,0,26,0.0999,9,3,1500.0,600.0,0,0,0,0,11,11,NORMAL,0
2329.11,0.78,0,6,0.1715,18,2,3000.0,1200.0,0,0,1,1,4,10,NORMAL,0
2061.23,0.69,1,0,0.1609,21,1,3000.0,1200.0,0,0,0,0,15,13,NORMAL,0
10985.19,0.92,0,14,0.2419,14,1,12000.0,4800.0,0,0,0,0,3,10,NORMAL,0
1558.2,0.52,0,15,0.0483,11,4,3000.0,1200.0,0,0,0,0,11,13,NORMAL,0
2795.71,0.35,1,0,0.1458,14,1,8000.0,3200.0,0,0,0,0,12,4,NORMAL,0
8645.74,5.76,1,0,0.5646,0,3,1500.0,600.0,0,0,0,0,1,9,SUSPICIOUS,1
836.76,0.56,0,34,0.1486,19,5,1500.0,600.0,0,0,0,0,11,2,NORMAL,0
35114.4,2.93,0,1,0.426,19,1,12000.0,4800.0,0,1,0,0,14,75,SUSPICIOUS,1
70936.6,5.91,1,0,0.5351,0,5,12000.0,4800.0,0,1,0,0,41,69,SUSPICIOUS,1
1173.1,0.78,0,22,0.2188,17,4,1500.0,600.0,0,0,0,0,4,7,NORMAL,0
1147.7,0.38,0,20,0.1712,16,5,3000.0,1200.0,0,0,0,0,3,11,NORMAL,0
2502.52,0.83,0,36,0.2167,14,0,3000.0,1200.0,0,0,0,0,12,15,NORMAL,0
2491.06,0.83,0,45,0.1044,22,6,3000.0,1200.0,0,0,0,0,1,8,NORMAL,0
29536.44,5.91,1,0,0.3954,23,2,5000.0,2000.0,1,0,1,0,73,40,SUSPICIOUS,1
2078.75,0.69,0,25,0.2308,8,6,3000.0,1200.0,0,0,0,0,6,4,NORMAL,0
2399.82,0.8,0,2,0.2374,13,0,3000.0,1200.0,0,0,0,0,15,7,NORMAL,0
2477.28,0.31,0,11,0.1928,15,6,8000.0,3200.0,0,0,0,0,12,3,NORMAL,0
7027.8,0.88,0,36,0.1794,10,6,8000.0,3200.0,0,0,0,0,5,6,NORMAL,0
12634.07,1.58,0,14,0.0508,12,5,8000.0,3200.0,0,0,0,0,11,12,NORMAL,0
5282.51,3.52,1,0,0.268,1,2,1500.0,600.0,0,0,0,1,38,0,SUSPICIOUS,1
7757.69,0.97,0,6,0.138,22,4,8000.0,3200.0,0,0,0,0,3,5,NORMAL,0
71989.44,6.0,1,0,0.5057,8,2,12000.0,4800.0,1,1,0,0,88,74,EXTREME,1
2392.27,0.8,0,7,0.197,22,4,3000.0,1200.0,0,0,0,0,3,12,NORMAL,0
29183.15,5.84,1,0,0.3452,14,2,5000.0,2000.0,0,0,1,0,36,49,SUSPICIOUS,1
1351.32,0.9,0,22,0.0516,11,0,1500.0,600.0,0,0,0,1,9,5,NORMAL,0
1259.92,0.84,0,18,0.2239,8,5,1500.0,600.0,0,0,0,0,12,9,NORMAL,0
2173.51,0.72,1,0,0.1834,15,6,3000.0,1200.0,0,0,0,0,2,4,NORMAL,0
1116.56,0.74,0,40,0.1045,20,2,1500.0,600.0,0,0,1,0,7,14,NORMAL,0
13283.16,1.11,0,40,0.2101,14,6,12000.0,4800.0,0,0,0,0,5,7,NORMAL,0
29083.12,9.69,1,0,1.1798,14,6,3000.0,1200.0,1,1,0,0,80,89,EXTREME,1
16603.15,5.53,0,2,0.4773,1,3,3000.0,1200.0,0,0,0,0,47,10,SUSPICIOUS,1
8767.91,2.92,1,0,0.504,23,1,3000.0,1200.0,1,0,0,0,71,0,SUSPICIOUS,1
1095.41,0.73,0,8,0.1249,7,2,1500.0,600.0,0,0,0,0,2,3,NORMAL,0
7218.04,4.81,1,0,0.22,0,3,1500.0,600.0,0,0,0,0,1,4,SUSPICIOUS,1
3910.15,0.49,0,28,0.2206,22,3,8000.0,3200.0,0,0,0,0,0,6,NORMAL,0
1242.37,0.83,0,16,0.1916,13,5,1500.0,600.0,0,0,0,0,9,7,NORMAL,0
31240.02,2.6,1,0,0.3199,19,0,12000.0,4800.0,0,1,1,0,41,66,SUSPICIOUS,1
5633.75,0.7,0,11,0.0717,15,6,8000.0,3200.0,0,0,0,0,12,12,NORMAL,0
1670.58,1.11,0,36,0.165,20,0,1500.0,600.0,0,0,0,0,6,5,NORMAL,0
1629.02,1.09,0,29,0.0731,16,4,1500.0,600.0,0,0,1,0,4,8,NORMAL,0
4618.89,0.92,0,30,0.2011,10,0,5000.0,2000.0,0,0,0,0,2,14,NORMAL,0
1644.99,0.55,0,32,0.0607,12,2,3000.0,1200.0,0,0,0,0,12,15,NORMAL,0
4747.11,3.16,0,3,0.3782,2,6,1500.0,600.0,1,0,0,0,69,16,SUSPICIOUS,1
2666.71,0.53,1,0,0.0908,16,1,5000.0,2000.0,0,0,0,0,2,0,NORMAL,0
7231.05,0.6,0,30,0.1871,15,3,12000.0,4800.0,0,0,0,0,13,14,NORMAL,0
9396.3,0.78,0,7,0.2466,16,1,12000.0,4800.0,0,0,1,0,4,15,NORMAL,0
3364.03,0.67,0,31,0.2242,12,0,5000.0,2000.0,0,0,0,0,1,10,NORMAL,0
7741.98,0.65,0,40,0.051,20,2,12000.0,4800.0,0,0,0,0,7,10,NORMAL,0
3418.85,1.14,0,13,0.0467,22,3,3000.0,1200.0,0,0,0,0,13,14,NORMAL,0
41292.12,3.44,1,0,0.3009,1,0,12000.0,4800.0,1,1,1,0,75,79,SUSPICIOUS,1
1208.49,0.81,0,14,0.228,19,1,1500.0,600.0,0,0,0,0,1,13,NORMAL,0
2695.1,0.9,0,18,0.2411,15,3,3000.0,1200.0,0,0,0,0,0,13,NORMAL,0
9935.36,1.24,1,0,0.0705,11,2,8000.0,3200.0,0,0,0,0,4,13,NORMAL,0
5185.6,1.04,0,42,0.1333,17,3,5000.0,2000.0,0,0,0,0,13,3,NORMAL,0
1006.32,0.67,1,0,0.1151,17,5,1500.0,600.0,0,0,0,0,10,11,NORMAL,0
12857.14,2.57,0,2,0.2797,3,4,5000.0,2000.0,1,0,0,0,63,15,SUSPICIOUS,1
9885.91,3.3,1,0,0.5253,4,1,3000.0,1200.0,1,0,1,1,54,48,SUSPICIOUS,1
1927.12,1.28,0,6,0.0477,13,3,1500.0,600.0,0,0,0,0,2,3,NORMAL,0
11197.62,0.93,0,36,0.0843,17,6,12000.0,4800.0,0,0,0,0,8,6,NORMAL,0
76493.36,9.56,1,0,0.4622,17,2,8000.0,3200.0,1,1,1,0,81,95,EXTREME,1
8310.27,5.54,1,0,0.4119,0,2,1500.0,600.0,0,0,0,0,2,47,SUSPICIOUS,1
1402.34,0.47,0,14,0.1086,17,0,3000.0,1200.0,0,0,0,0,13,4,NORMAL,0
4490.21,0.9,1,0,0.1164,14,6,5000.0,2000.0,0,0,0,0,7,7,NORMAL,0
5490.98,0.46,0,44,0.1782,17,5,12000.0,4800.0,0,0,0,0,1,10,NORMAL,0
7620.52,0.64,0,39,0.2362,17,4,12000.0,4800.0,0,0,0,0,2,9,NORMAL,0
5874.49,1.17,0,23,0.054,17,3,5000.0,2000.0,0,0,0,0,15,8,NORMAL,0
2690.13,0.9,0,5,0.0478,14,3,3000.0,1200.0,0,0,1,0,9,14,NORMAL,0
21677.1,2.71,0,3,0.5652,0,2,8000.0,3200.0,0,0,1,1,17,19,SUSPICIOUS,1
2412.98,0.48,0,15,0.0811,21,3,5000.0,2000.0,0,0,0,0,7,0,NORMAL,0
1566.65,1.04,0,2,0.0818,21,3,1500.0,600.0,0,0,0,0,0,8,NORMAL,0
15000.0,10.0,1,0,0.8758,14,0,1500.0,600.0,1,1,0,0,90,84,EXTREME,1
6949.37,0.87,0,3,0.1459,12,3,8000.0,3200.0,0,0,0,0,2,7,NORMAL,0
1542.37,0.51,0,25,0.1421,16,0,3000.0,1200.0,0,0,0,0,0,7,NORMAL,0
1210.04,0.81,0,34,0.1467,9,4,1500.0,600.0,0,0,0,0,12,13,NORMAL,0
1252.58,0.84,0,21,0.0568,17,3,1500.0,600.0,0,0,0,0,5,8,NORMAL,0
4151.96,0.83,0,44,0.1737,18,5,5000.0,2000.0,0,0,0,0,6,12,NORMAL,0
7035.92,4.69,0,2,0.2799,4,0,1500.0,600.0,1,1,0,0,53,58,SUSPICIOUS,1
1703.74,0.57,1,0,0.1533,8,3,3000.0,1200.0,0,0,0,0,7,8,NORMAL,0
3504.36,1.17,0,3,0.216,12,3,3000.0,1200.0,0,0,0,0,14,9,NORMAL,0
2241.55,0.75,0,41,0.1188,17,5,3000.0,1200.0,0,0,0,0,2,14,NORMAL,0
2659.21,0.89,0,22,0.0791,11,3,3000.0,1200.0,0,0,0,0,7,15,NORMAL,0
2721.36,0.91,0,14,0.2293,20,0,3000.0,1200.0,0,0,0,0,14,3,NORMAL,0
9941.51,0.83,0,23,0.1504,22,4,12000.0,4800.0,0,0,0,0,3,0,NORMAL,0
5663.16,1.13,1,0,0.1059,13,2,5000.0,2000.0,0,0,0,0,9,5,NORMAL,0
2573.11,0.86,0,43,0.2037,17,3,3000.0,1200.0,0,0,0,0,12,2,NORMAL,0
4067.44,2.71,1,0,0.4276,4,1,1500.0,600.0,1,1,0,0,56,71,SUSPICIOUS,1
3818.2,2.55,1,0,0.3739,23,0,1500.0,600.0,1,0,1,0,50,40,SUSPICIOUS,1
2221.28,0.44,0,14,0.0729,16,1,5000.0,2000.0,0,0,0,0,0,9,NORMAL,0
45219.87,5.65,1,0,0.2626,4,4,8000.0,3200.0,0,0,0,1,1,6,SUSPICIOUS,1
2733.17,0.55,1,0,0.1692,11,5,5000.0,2000.0,0,0,0,0,1,0,NORMAL,0
12217.18,1.02,0,30,0.1078,9,4,12000.0,4800.0,0,0,0,0,7,5,NORMAL,0
10486.63,1.31,0,8,0.0441,10,5,8000.0,3200.0,0,0,0,0,4,0,NORMAL,0
3864.33,0.77,0,15,0.1724,22,0,5000.0,2000.0,0,0,0,0,15,13,NORMAL,0
6159.77,0.51,0,39,0.1611,13,2,12000.0,4800.0,0,0,0,0,6,5,NORMAL,0
48969.94,6.12,1,0,0.7217,19,0,8000.0,3200.0,1,1,1,1,83,84,EXTREME,1
7508.62,0.94,0,30,0.2177,8,1,8000.0,3200.0,0,0,0,0,2,13,NORMAL,0
12910.56,1.08,0,31,0.0802,20,2,12000.0,4800.0,0,0,0,0,0,13,NORMAL,0
3849.28,2.57,1,0,0.5847,1,5,1500.0,600.0,0,0,0,0,38,14,SUSPICIOUS,1
2950.79,0.59,0,37,0.1535,17,0,5000.0,2000.0,0,0,0,0,6,15,NORMAL,0
7595.16,0.63,0,21,0.2212,7,4,12000.0,4800.0,0,0,0,0,9,4,NORMAL,0
2407.13,0.48,0,5,0.2105,22,1,5000.0,2000.0,0,0,0,0,9,7,NORMAL,0
4728.59,0.59,0,20,0.2277,22,3,8000.0,3200.0,0,0,0,0,4,11,NORMAL,0
1408.07,0.94,0,20,0.1394,13,5,1500.0,600.0,0,0,0,0,5,11,NORMAL,0
4741.26,0.95,0,35,0.0881,7,3,5000.0,2000.0,0,0,0,0,11,8,NORMAL,0
8983.89,5.99,1,0,0.5348,4,1,1500.0,600.0,1,0,1,0,66,40,SUSPICIOUS,1
2578.17,0.86,0,9,0.2022,14,5,3000.0,1200.0,0,0,0,0,14,0,NORMAL,0
2435.99,0.81,0,36,0.1676,22,6,3000.0,1200.0,0,0,0,0,1,5,NORMAL,0
1758.42,1.17,1,0,0.1139,8,3,1500.0,600.0,0,0,0,0,3,0,NORMAL,0
1521.15,1.01,0,26,0.1998,22,3,1500.0,600.0,0,0,0,0,14,10,NORMAL,0
8761.43,0.73,0,44,0.1744,22,1,12000.0,4800.0,0,0,0,0,12,9,NORMAL,0
6286.65,1.26,0,44,0.139,12,4,5000.0,2000.0,0,0,0,0,0,8,NORMAL,0
6574.55,0.55,1,0,0.2428,16,6,12000.0,4800.0,0,0,0,0,5,6,NORMAL,0
11436.25,0.95,0,7,0.1621,9,4,12000.0,4800.0,0,0,0,0,1,3,NORMAL,0
4016.95,0.8,0,30,0.2021,13,3,5000.0,2000.0,0,0,0,0,0,0,NORMAL,0
1095.24,0.73,0,14,0.086,19,6,1500.0,600.0,0,0,0,0,5,12,NORMAL,0
44669.64,5.58,1,0,0.3886,0,1,8000.0,3200.0,0,0,0,0,19,44,SUSPICIOUS,1
7188.26,0.9,0,39,0.0443,14,3,8000.0,3200.0,0,0,0,0,10,14,NORMAL,0
6334.22,0.53,0,39,0.1766,9,4,12000.0,4800.0,0,0,1,0,0,2,NORMAL,0
2737.17,0.55,0,19,0.0424,22,6,5000.0,2000.0,0,0,0,0,8,9,NORMAL,0
3621.18,1.21,0,7,0.186,22,0,3000.0,1200.0,0,0,0,0,15,8,NORMAL,0
1752.2,1.17,0,32,0.1686,14,1,1500.0,600.0,0,0,0,0,11,6,NORMAL,0
24099.43,3.01,1,0,0.3323,19,3,8000.0,3200.0,0,0,1,0,38,14,SUSPICIOUS,0
6226.6,0.52,0,36,0.1906,17,1,12000.0,4800.0,0,0,0,0,3,13,NORMAL,0
28741.59,5.75,1,0,0.3055,19,2,5000.0,2000.0,1,1,0,0,51,58,SUSPICIOUS,1
1944.92,0.65,0,11,0.1211,12,3,3000.0,1200.0,0,0,0,0,7,9,NORMAL,0
15000.0,10.0,1,0,1.1256,11,2,1500.0,600.0,1,1,0,0,90,90,EXTREME,1
46374.11,3.86,1,0,0.2902,19,3,12000.0,4800.0,0,1,1,0,5,71,SUSPICIOUS,1
40706.59,5.09,0,2,0.2779,23,5,8000.0,3200.0,0,0,0,0,14,0,SUSPICIOUS,1
15000.0,10.0,1,0,0.6813,1,1,1500.0,600.0,1,1,1,1,93,79,EXTREME,1
1245.94,0.83,0,28,0.183,11,0,1500.0,600.0,0,0,0,0,4,0,NORMAL,0
36061.07,4.51,0,2,0.3396,1,5,8000.0,3200.0,0,0,0,0,49,8,SUSPICIOUS,1
7376.3,0.92,0,16,0.1233,19,3,8000.0,3200.0,0,0,0,0,7,14,NORMAL,0
1409.57,0.94,0,2,0.2163,18,4,1500.0,600.0,0,0,0,0,15,15,NORMAL,0
13497.87,2.7,1,0,0.566,0,3,5000.0,2000.0,0,1,0,0,20,62,SUSPICIOUS,1
8030.95,0.67,0,9,0.0582,18,3,12000.0,4800.0,0,0,0,0,10,5,NORMAL,0
59947.32,5.0,1,0,0.5517,4,2,12000.0,4800.0,1,1,0,1,97,70,EXTREME,1
6167.85,0.77,0,40,0.0859,13,4,8000.0,3200.0,0,0,0,0,7,10,NORMAL,0
7724.31,0.97,0,44,0.2402,19,1,8000.0,3200.0,0,0,0,0,3,8,NORMAL,0
1234.05,0.82,0,40,0.1347,17,0,1500.0,600.0,0,0,0,0,9,2,NORMAL,0
4138.54,2.76,1,0,0.3539,19,1,1500.0,600.0,0,1,0,0,17,55,SUSPICIOUS,0
31638.23,3.95,1,0,0.3369,4,4,8000.0,3200.0,0,0,0,1,15,16,SUSPICIOUS,1
14349.41,1.2,0,5,0.1149,11,0,12000.0,4800.0,0,0,1,0,5,8,NORMAL,0
78304.84,9.79,1,0,0.7855,12,5,8000.0,3200.0,1,1,0,0,83,89,EXTREME,1
28110.11,3.51,1,0,0.4068,19,1,8000.0,3200.0,0,0,0,0,37,20,SUSPICIOUS,1
1019.94,0.68,0,7,0.0484,21,3,1500.0,600.0,0,0,0,0,6,11,NORMAL,0
13885.65,2.78,0,1,0.2659,23,3,5000.0,2000.0,0,0,1,0,18,40,SUSPICIOUS,1
13830.06,1.15,0,14,0.1095,18,0,12000.0,4800.0,0,0,0,0,4,0,NORMAL,0
4597.88,0.92,0,27,0.1447,8,0,5000.0,2000.0,0,0,0,0,9,15,NORMAL,0
8054.98,5.37,1,0,0.2531,0,4,1500.0,600.0,0,0,0,0,47,47,SUSPICIOUS,1
1724.33,1.15,1,0,0.0419,13,0,1500.0,600.0,0,0,0,0,3,11,NORMAL,0
2335.84,0.78,0,30,0.2447,7,0,3000.0,1200.0,0,0,0,0,10,13,NORMAL,0
9399.74,1.17,0,37,0.24,16,0,8000.0,3200.0,0,0,0,0,12,4,NORMAL,0
1007.23,0.67,0,18,0.0952,16,3,1500.0,600.0,0,0,0,0,0,11,NORMAL,0
3461.21,1.15,0,6,0.2019,13,4,3000.0,1200.0,0,0,0,0,10,15,NORMAL,0
4382.21,0.88,0,40,0.0887,17,3,5000.0,2000.0,0,0,0,0,4,8,NORMAL,0
7421.08,0.93,0,37,0.1244,10,4,8000.0,3200.0,0,0,0,0,5,14,NORMAL,0
6854.35,0.57,0,28,0.1476,19,5,12000.0,4800.0,0,0,0,0,14,6,NORMAL,0
8818.82,0.73,0,36,0.1493,8,5,12000.0,4800.0,0,0,0,0,10,13,NORMAL,0
6744.06,0.84,0,15,0.2471,16,4,8000.0,3200.0,0,0,0,0,15,12,NORMAL,0
13407.85,1.12,1,0,0.0508,10,5,12000.0,4800.0,0,0,0,0,2,9,NORMAL,0
6383.59,0.8,0,9,0.1956,12,1,8000.0,3200.0,0,0,0,0,1,11,NORMAL,0
3265.35,0.65,0,37,0.1499,14,2,5000.0,2000.0,0,0,0,0,4,12,NORMAL,0
26840.42,3.36,0,3,0.2721,14,6,8000.0,3200.0,1,0,0,1,64,49,SUSPICIOUS,1
55729.53,4.64,1,0,0.9361,23,5,12000.0,4800.0,1,1,0,0,99,75,EXTREME,1
1359.86,0.91,0,36,0.1888,8,4,1500.0,600.0,0,0,0,0,10,13,NORMAL,0
9111.43,0.76,0,13,0.0915,13,3,12000.0,4800.0,0,0,0,0,15,7,NORMAL,0
25124.51,5.02,0,1,0.5005,19,1,5000.0,2000.0,0,0,0,1,40,0,SUSPICIOUS,1
3745.08,0.47,0,9,0.1228,9,3,8000.0,3200.0,0,0,0,0,9,3,NORMAL,0
15477.65,1.29,0,44,0.1345,14,2,12000.0,4800.0,0,0,0,0,0,10,NORMAL,0
3684.66,0.74,0,13,0.0924,11,3,5000.0,2000.0,0,0,0,0,13,4,NORMAL,0
143074.9,11.92,1,0,0.9939,12,6,12000.0,4800.0,1,1,1,0,87,88,EXTREME,1
6042.5,1.21,0,26,0.1289,13,4,5000.0,2000.0,0,0,0,0,2,5,NORMAL,0
942.51,0.63,1,0,0.2131,22,0,1500.0,600.0,0,0,0,0,13,0,NORMAL,0
3603.24,1.2,1,0,0.0539,14,5,3000.0,1200.0,0,0,0,0,7,12,NORMAL,0
2733.93,0.91,0,7,0.1551,15,2,3000.0,1200.0,0,0,0,0,8,14,NORMAL,0
5097.05,1.02,0,35,0.1831,21,1,5000.0,2000.0,0,0,0,0,11,0,NORMAL,0
32796.28,4.1,1,0,0.2567,3,3,8000.0,3200.0,0,1,1,0,0,55,SUSPICIOUS,1
28744.61,3.59,0,3,0.204,1,2,8000.0,3200.0,0,1,0,0,7,61,SUSPICIOUS,1
2544.24,0.85,0,44,0.129,8,6,3000.0,1200.0,0,0,0,0,0,3,NORMAL,0
12539.09,1.04,0,36,0.1686,19,2,12000.0,4800.0,0,0,0,0,10,1,NORMAL,0
1252.44,0.83,0,26,0.1378,9,5,1500.0,600.0,0,0,0,0,6,9,NORMAL,0
3845.67,0.48,0,3,0.1206,19,0,8000.0,3200.0,0,0,0,0,4,3,NORMAL,0
3612.14,0.72,0,28,0.1419,13,2,5000.0,2000.0,0,0,0,0,1,13,NORMAL,0
33892.31,4.24,1,0,0.5505,3,4,8000.0,3200.0,1,1,0,0,70,71,SUSPICIOUS,1
2693.05,0.9,0,21,0.1758,11,0,3000.0,1200.0,0,0,0,0,0,6,NORMAL,0
10824.43,0.9,0,14,0.1913,18,1,12000.0,4800.0,0,0,0,0,9,4,NORMAL,0
2171.84,0.43,0,34,0.0448,21,1,5000.0,2000.0,0,0,0,0,11,5,NORMAL,0
3806.02,0.48,0,13,0.1705,7,2,8000.0,3200.0,0,0,0,0,7,1,NORMAL,0
1016.33,0.68,0,19,0.1717,7,6,1500.0,600.0,0,0,1,1,10,3,NORMAL,0
60178.09,5.01,1,0,0.2186,19,1,12000.0,4800.0,1,0,0,0,61,46,SUSPICIOUS,1
16402.55,5.47,1,0,0.2979,23,6,3000.0,1200.0,1,0,1,0,58,5,SUSPICIOUS,1
1523.81,0.51,0,31,0.2485,11,5,3000.0,1200.0,0,0,0,0,10,3,NORMAL,0
3953.57,0.79,0,33,0.1984,20,2,5000.0,2000.0,0,0,0,0,2,9,NORMAL,0
7457.25,0.93,0,9,0.2052,7,6,8000.0,3200.0,0,0,0,0,6,5,NORMAL,0
13555.49,1.13,0,18,0.1809,22,4,12000.0,4800.0,0,0,0,0,9,3,NORMAL,0
2673.58,0.89,0,16,0.1853,18,1,3000.0,1200.0,0,0,0,0,4,0,NORMAL,0
3566.75,1.19,1,0,0.0804,8,5,3000.0,1200.0,0,0,0,1,4,11,NORMAL,0
2674.94,0.89,0,38,0.1984,7,2,3000.0,1200.0,0,0,0,0,5,13,NORMAL,0
50089.98,4.17,1,0,0.3264,4,3,12000.0,4800.0,0,1,0,0,35,68,SUSPICIOUS,1
4985.2,1.0,0,29,0.0548,9,1,5000.0,2000.0,0,0,0,0,3,4,NORMAL,0
8080.57,0.67,0,36,0.1908,9,3,12000.0,4800.0,0,0,0,0,5,12,NORMAL,0
9652.25,0.8,0,10,0.0736,14,6,12000.0,4800.0,0,0,0,0,7,9,NORMAL,0
1067.03,0.71,1,0,0.1593,17,2,1500.0,600.0,0,0,0,0,11,14,NORMAL,0
738.3,0.49,0,2,0.1019,15,5,1500.0,600.0,0,0,0,0,9,2,NORMAL,0
553.79,0.37,0,6,0.1844,13,0,1500.0,600.0,0,0,0,0,7,4,NORMAL,0
1292.33,0.86,0,32,0.2097,16,6,1500.0,600.0,0,0,0,0,3,11,NORMAL,0
1555.85,1.04,0,10,0.1307,21,3,1500.0,600.0,0,0,0,0,11,2,NORMAL,0
7114.21,4.74,1,0,0.2133,0,2,1500.0,600.0,1,0,1,0,53,11,SUSPICIOUS,1
11716.52,0.98,0,32,0.2041,11,4,12000.0,4800.0,0,0,0,0,8,5,NORMAL,0
1267.68,0.85,0,29,0.2375,20,6,1500.0,600.0,0,0,0,0,9,15,NORMAL,0
2320.47,0.77,0,22,0.2072,17,3,3000.0,1200.0,0,0,0,0,9,11,NORMAL,0
9664.24,3.22,1,0,0.4324,3,1,3000.0,1200.0,1,1,0,1,70,53,SUSPICIOUS,1
6040.88,0.76,0,39,0.0931,21,6,8000.0,3200.0,0,0,0,0,11,13,NORMAL,0
2223.71,0.74,0,42,0.2116,16,5,3000.0,1200.0,0,0,0,0,14,13,NORMAL,0
38752.81,7.75,1,0,0.8564,11,6,5000.0,2000.0,1,1,1,1,100,72,EXTREME,1
19819.8,3.96,1,0,0.4621,2,0,5000.0,2000.0,1,0,1,0,62,13,SUSPICIOUS,1
5765.99,0.48,0,19,0.1377,12,6,12000.0,4800.0,0,0,0,0,15,4,NORMAL,0
3659.35,0.46,0,39,0.1627,22,2,8000.0,3200.0,0,0,0,0,2,3,NORMAL,0
2802.53,0.93,0,16,0.1235,13,4,3000.0,1200.0,0,0,0,0,13,0,NORMAL,0
39705.16,7.94,1,0,0.6916,21,5,5000.0,2000.0,1,1,0,0,98,88,EXTREME,1
1226.71,0.82,0,42,0.0974,18,5,1500.0,600.0,0,0,0,0,12,2,NORMAL,0
3979.47,0.5,0,21,0.0577,16,0,8000.0,3200.0,0,0,0,1,4,12,NORMAL,0
2283.86,0.76,0,10,0.2457,14,6,3000.0,1200.0,0,0,0,0,5,4,NORMAL,0
4749.45,0.59,0,44,0.0524,21,1,8000.0,3200.0,0,0,0,0,3,13,NORMAL,0
3701.11,1.23,0,29,0.0594,19,4,3000.0,1200.0,0,0,0,0,2,14,NORMAL,0
39324.78,3.28,1,0,0.3112,2,1,12000.0,4800.0,1,0,0,0,72,16,SUSPICIOUS,1
1674.4,0.33,0,5,0.0517,20,6,5000.0,2000.0,0,0,0,1,15,7,NORMAL,0
3808.63,1.27,0,28,0.1771,7,6,3000.0,1200.0,0,0,0,0,11,13,NORMAL,0
6654.06,0.83,0,5,0.202,21,3,8000.0,3200.0,0,0,0,0,4,5,NORMAL,0
1129.06,0.38,0,37,0.1554,20,1,3000.0,1200.0,0,0,0,0,3,0,NORMAL,0
49140.76,4.1,1,0,0.5821,4,0,12000.0,4800.0,1,1,0,0,51,73,SUSPICIOUS,1
6479.92,0.81,0,11,0.2356,15,1,8000.0,3200.0,0,0,0,0,5,2,NORMAL,0
2491.65,0.83,0,31,0.1987,16,5,3000.0,1200.0,0,0,0,0,5,15,NORMAL,0
999.85,0.2,0,36,0.183,22,1,5000.0,2000.0,0,0,0,0,8,4,NORMAL,0
5182.24,3.45,1,0,0.3311,0,5,1500.0,600.0,0,0,0,1,35,18,SUSPICIOUS,1
37647.85,7.53,1,0,0.699,20,2,5000.0,2000.0,1,1,0,0,97,95,EXTREME,1
5818.43,1.16,0,19,0.0475,13,1,5000.0,2000.0,0,0,0,0,9,11,NORMAL,0
39877.64,3.32,1,0,0.5973,1,5,12000.0,4800.0,0,0,0,1,2,1,SUSPICIOUS,0
35028.64,2.92,1,0,0.2858,4,4,12000.0,4800.0,0,1,0,0,14,80,SUSPICIOUS,1
3488.65,1.16,0,30,0.2035,14,2,3000.0,1200.0,0,0,0,0,9,10,NORMAL,0
10599.72,0.88,0,42,0.2214,10,1,12000.0,4800.0,0,0,0,0,4,7,NORMAL,0
2013.64,1.34,0,33,0.2031,19,5,1500.0,600.0,0,0,0,0,8,14,NORMAL,0
4057.61,1.35,0,24,0.1193,14,4,3000.0,1200.0,0,0,0,1,5,5,NORMAL,0
8405.26,1.05,0,42,0.1619,22,3,8000.0,3200.0,0,0,0,0,14,15,NORMAL,0
29608.82,5.92,1,0,0.4023,0,3,5000.0,2000.0,0,0,0,1,1,6,SUSPICIOUS,1
2022.8,1.35,0,18,0.2226,14,3,1500.0,600.0,0,0,0,0,7,4,NORMAL,0
4520.69,0.9,0,26,0.055,9,2,5000.0,2000.0,0,0,0,0,2,5,NORMAL,0
7579.89,0.95,0,14,0.0618,15,5,8000.0,3200.0,0,0,0,0,3,8,NORMAL,0
6949.78,0.87,0,45,0.107,10,0,8000.0,3200.0,0,0,0,1,10,1,NORMAL,0
1994.13,0.66,1,0,0.1725,12,0,3000.0,1200.0,0,0,0,0,0,13,NORMAL,0
12623.22,1.05,0,9,0.1554,16,5,12000.0,4800.0,0,0,0,0,7,10,NORMAL,0
3343.07,1.11,1,0,0.1703,8,3,3000.0,1200.0,0,0,0,0,10,15,NORMAL,0
9957.55,0.83,1,0,0.1274,17,4,12000.0,4800.0,0,0,0,0,9,11,NORMAL,0
3926.54,0.79,0,20,0.1961,18,1,5000.0,2000.0,0,0,0,0,13,0,NORMAL,0
15031.17,10.02,1,0,0.6087,0,6,1500.0,600.0,1,1,0,1,99,86,EXTREME,1
2177.21,0.73,1,0,0.1877,12,5,3000.0,1200.0,0,0,0,0,13,4,NORMAL,0
2461.21,0.82,0,20,0.1969,20,3,3000.0,1200.0,0,0,0,0,3,9,NORMAL,0
8763.83,1.1,0,30,0.1025,7,5,8000.0,3200.0,0,0,0,0,14,12,NORMAL,0
60552.23,7.57,1,0,0.923,20,0,8000.0,3200.0,1,1,0,0,80,73,EXTREME,1
20623.77,4.12,1,0,0.459,14,4,5000.0,2000.0,1,1,0,0,58,76,SUSPICIOUS,1
4515.23,3.01,0,1,0.42,4,5,1500.0,600.0,1,0,0,0,57,0,SUSPICIOUS,1
3540.24,0.71,0,9,0.1518,13,5,5000.0,2000.0,0,0,0,0,2,9,NORMAL,0
1467.2,0.98,1,0,0.1002,17,5,1500.0,600.0,0,0,0,0,5,12,NORMAL,0
